Tag1,Tag2,OERatio,Count1,Count2,Count12,CountAll
"c#","wcf","3.38207793859134","446009","29120","9068","4844033"
"core-data","uitableviewcell","3.38110936599774","10862","6463","49","4844033"
"foreach","function","3.3804259239856","4568","17567","56","4844033"
"blackberry","menu","3.37993933553957","8021","5539","31","4844033"
"sed","tags","3.37986602499577","4384","3923","12","4844033"
"controller","service","3.37958270010987","4181","7542","22","4844033"
"data","dynamic","3.3794224844798","7481","9197","48","4844033"
"windows-8","windows-phone-7","3.37869452025891","6558","16615","76","4844033"
"ant","java-ee","3.37806555902914","7196","13152","66","4844033"
"architecture","open-source","3.37783094882155","7071","4259","21","4844033"
"generics","serialization","3.37653457745135","12226","9622","82","4844033"
"tabs","textbox","3.37609858363732","4832","4751","16","4844033"
"application","web-applications","3.37590109346939","10073","11111","78","4844033"
"paypal","post","3.37455927861951","4508","10508","33","4844033"
"bluetooth","osx","3.37448289907095","3907","30128","82","4844033"
"c#-4.0","xml-parsing","3.3741530680511","13967","4831","47","4844033"
"iphone-sdk-4.0","monotouch","3.37404458971799","7390","4274","22","4844033"
"menu","module","3.37314430865123","5539","4926","19","4844033"
"algorithm","string","3.372999991514","28841","37296","749","4844033"
"active-directory","c#","3.37254881572561","4048","446009","1257","4844033"
"module","symfony1","3.37211404063709","4926","3791","13","4844033"
"build","ubuntu","3.37195754768221","5493","9938","38","4844033"
"html","jquery","3.37023952393453","163002","300065","34030","4844033"
"amazon-s3","ruby","3.369075567107","4134","70255","202","4844033"
"heroku","twitter-bootstrap","3.36871186906148","7394","7779","40","4844033"
"mfc","printing","3.36834328218618","5239","6588","24","4844033"
"encoding","file","3.36763141280104","7101","20459","101","4844033"
"codeigniter","jquery-ajax","3.36668468409569","18315","13905","177","4844033"
"drag-and-drop","jqgrid","3.36575245142743","4455","5815","18","4844033"
"amazon-ec2","postgresql","3.36553505297138","3966","16331","45","4844033"
"orm","zend-framework","3.36387686673786","6774","14668","69","4844033"
".net-4.0","serialization","3.36386561611291","6585","9622","44","4844033"
"compiler-errors","map","3.36165298896995","3989","6141","17","4844033"
"ajax","seo","3.36102456291865","59694","3863","160","4844033"
"image","video","3.3604067146629","31337","9522","207","4844033"
"events","gwt","3.36006037975689","14775","12587","129","4844033"
"visual-studio","winforms","3.35958309511891","26713","35678","661","4844033"
"c#-4.0","crystal-reports","3.35921088023085","13967","4646","45","4844033"
"curl","rss","3.35917427444567","8271","4010","23","4844033"
".htaccess","cakephp","3.35915518506365","18460","13358","171","4844033"
"shell","variables","3.35897387740831","15692","13050","142","4844033"
".net-3.5","gridview","3.35857285546364","4869","9479","32","4844033"
"c#","enums","3.35767763666505","446009","4577","1415","4844033"
"google-maps","jquery-mobile","3.35744051660216","16062","11318","126","4844033"
"gui","language-agnostic","3.35681648694286","11701","6043","49","4844033"
"java","methods","3.35675378638183","400375","6877","1908","4844033"
"node.js","session","3.35647356292278","20798","13670","197","4844033"
"coding-style","error-handling","3.35596314469987","4904","5298","18","4844033"
"image","pdf","3.3558847714746","31337","11147","242","4844033"
"compiler-errors","methods","3.35503946744926","3989","6877","19","4844033"
"encoding","stream","3.35379591861603","7101","4068","20","4844033"
"delphi","resources","3.35287127941406","20088","4531","63","4844033"
"cookies","uiwebview","3.3527236425853","8882","5368","33","4844033"
"matrix","sorting","3.35002168903109","5460","12447","47","4844033"
"applet","sockets","3.34942694981816","4004","16615","46","4844033"
"datagrid","winforms","3.34905937841826","6081","35678","150","4844033"
"asp.net-mvc","localization","3.34634193836394","56778","5201","204","4844033"
"configuration","mercurial","3.3462628043104","6279","5072","22","4844033"
"bash","git","3.34585501100094","20983","26012","377","4844033"
".htaccess","php","3.34572668653739","18460","373486","4762","4844033"
"lambda","map","3.34536556836951","4480","6141","19","4844033"
"data","file-io","3.34387522896989","7481","7552","39","4844033"
"joomla","mvc","3.34313244308516","6788","12594","59","4844033"
"foreach","insert","3.34238560434299","4568","4759","15","4844033"
"menu","select","3.34195301195998","5539","10729","41","4844033"
"floating-point","python-3.x","3.34191484463178","4012","5058","14","4844033"
"http","security","3.34176160669431","16499","20207","230","4844033"
"gui","tabs","3.34134865857393","11701","4832","39","4844033"
"merge","table","3.34132670852191","4170","13211","38","4844033"
"visual-studio","web-config","3.34128234109528","26713","3799","70","4844033"
"actionscript","audio","3.34116846408633","6740","10325","48","4844033"
"crash","error-handling","3.3401614023397","4106","5298","15","4844033"
"internationalization","mfc","3.34007095756945","4706","5239","17","4844033"
"coding-style","interface","3.33932325531889","4904","5916","20","4844033"
"dictionary","recursion","3.33911884810835","6147","6844","29","4844033"
"autocomplete","plugins","3.33910461921783","5284","9060","33","4844033"
"localization","webforms","3.33908317148702","5201","3905","14","4844033"
"cookies","nginx","3.33855238684489","8882","4574","28","4844033"
"function","header","3.3377642371131","17567","4709","57","4844033"
"nginx","url","3.33769833617648","4574","13961","44","4844033"
"background","google-chrome","3.33748191543589","5072","14308","50","4844033"
"binary","image","3.33740235063414","3798","31337","82","4844033"
"jquery-ajax","phonegap","3.33695189517402","13905","12110","116","4844033"
"eclipse","formatting","3.33675065522205","42448","3762","110","4844033"
"android","eclipse","3.33632678364161","318032","42448","9298","4844033"
"gwt","user-interface","3.33611006097254","12587","8075","70","4844033"
"filter","gridview","3.33596312387851","4902","9479","32","4844033"
"dll","web-config","3.33552718516889","8410","3799","22","4844033"
"air","sdk","3.33529520432021","5246","5537","20","4844033"
"database-design","sql-server-2005","3.33344698451565","10736","15295","113","4844033"
"coding-style","performance","3.33331322471314","4904","30226","102","4844033"
"iis","windows","3.33325341365173","11814","47359","385","4844033"
"orm","spring","3.33245707645659","6774","26823","125","4844033"
"resources","silverlight","3.33185469923941","4531","24386","76","4844033"
"webforms","xhtml","3.3318392927059","3905","4840","13","4844033"
"console","firefox","3.33167389434928","3840","13252","35","4844033"
"email","formatting","3.3312767447211","15461","3762","40","4844033"
"sharepoint2010","silverlight-4.0","3.33117934761809","6320","5292","23","4844033"
"visual-studio-2008","windows-services","3.32997513861211","13831","4207","40","4844033"
"build","properties","3.32985135724545","5493","6356","24","4844033"
"crystal-reports","deployment","3.32943190990144","4646","8142","26","4844033"
"application","iframe","3.32883732203617","10073","9679","67","4844033"
"build","debugging","3.32679142419324","5493","17230","65","4844033"
".net-4.0","crystal-reports","3.32499811236942","6585","4646","21","4844033"
"drupal","view","3.32485196064718","11820","7149","58","4844033"
"file","logging","3.32457878620936","20459","9828","138","4844033"
"collections","reflection","3.32359996706612","7032","8705","42","4844033"
"datagrid","validation","3.32351920616006","6081","16538","69","4844033"
".net","usercontrols","3.32308085000722","151063","5645","585","4844033"
"https","jboss","3.32265310071502","5332","5195","19","4844033"
"fonts","opengl","3.32254659487593","5353","11439","42","4844033"
"application","upload","3.32159251279931","10073","5212","36","4844033"
"ios6","video","3.32143413883925","6586","9522","43","4844033"
"ios6","sdk","3.32086217769963","6586","5537","25","4844033"
"asp-classic","permissions","3.32070323021194","5913","4934","20","4844033"
"mfc","user-interface","3.32058163440781","5239","8075","29","4844033"
"count","time","3.32033244225101","4050","6484","18","4844033"
"compiler-errors","scala","3.3198810397995","3989","14997","41","4844033"
"assembly","winapi","3.31959812732344","8455","15878","92","4844033"
"data-structures","memory-management","3.31908151058818","7853","9664","52","4844033"
"forms","php","3.3189703710781","28855","373486","7384","4844033"
"python-3.x","syntax","3.31832451903803","5058","6638","23","4844033"
"merge","tsql","3.31829025251539","4170","19604","56","4844033"
"c#-4.0","usercontrols","3.31767449060461","13967","5645","54","4844033"
"active-directory","vb.net","3.31738874578467","4048","45090","125","4844033"
"datetime","postgresql","3.31718579849649","11982","16331","134","4844033"
"memory-management","performance","3.31664882279762","9664","30226","200","4844033"
"ant","gwt","3.31577761856964","7196","12587","62","4844033"
"keyboard","unicode","3.31570430082134","3873","7167","19","4844033"
"ios","memory-leaks","3.31558525384006","139084","6019","573","4844033"
"insert","loops","3.3152385287772","4759","11360","37","4844033"
"canvas","java-me","3.31477690558495","7883","5376","29","4844033"
"parallel-processing","python-3.x","3.31465076802539","4045","5058","14","4844033"
"magento","templates","3.31453842196538","15332","14584","153","4844033"
"ios6","xcode4","3.31427791599186","6586","5548","25","4844033"
"asp.net","file-upload","3.31404314429063","165512","8946","1013","4844033"
"visual-studio-2010","windows-phone-7","3.31362422317913","32906","16615","374","4844033"
"casting","gcc","3.3133153580841","5279","9970","36","4844033"
"phonegap","xcode","3.31298309978828","12110","52521","435","4844033"
"sql","transactions","3.31258715882176","127545","4758","415","4844033"
"file-upload","gwt","3.31242986995177","8946","12587","77","4844033"
"networking","unix","3.31193714862112","11577","13139","104","4844033"
"callback","javascript","3.31188851065244","4316","359555","1061","4844033"
"sdk","xcode4","3.31142872638014","5537","5548","21","4844033"
"tfs","web-config","3.31128455491294","5391","3799","14","4844033"
"amazon-ec2","github","3.31059829840234","3966","5534","15","4844033"
"image","url","3.3105819034076","31337","13961","299","4844033"
"clojure","tree","3.31044079730234","4959","4131","14","4844033"
"azure","visual-studio-2010","3.30955405412397","7695","32906","173","4844033"
"replace","script","3.3093726547526","4389","7337","22","4844033"
"coldfusion","frameworks","3.30916599946392","5636","5714","22","4844033"
"compiler","visual-studio-2008","3.30909301777183","6562","13831","62","4844033"
"controller","filter","3.30888485348467","4181","4902","14","4844033"
"model","oop","3.30839881948161","5472","18195","68","4844033"
"frameworks","oop","3.30805823198552","5714","18195","71","4844033"
"drop-down-menu","jquery","3.30777873779719","7345","300065","1505","4844033"
"class","syntax","3.3073618163969","17872","6638","81","4844033"
"google-chrome","youtube","3.30680812815728","14308","4300","42","4844033"
".net-4.0","routing","3.30653151927291","6585","4227","19","4844033"
"properties","struct","3.30535198620004","6356","4842","21","4844033"
"login","symfony1","3.30525275049196","6572","3791","17","4844033"
".net","xaml","3.30525213950859","151063","15542","1602","4844033"
"localization","routing","3.30505925799878","5201","4227","15","4844033"
"internet-explorer","vbscript","3.30210403518917","18610","5439","69","4844033"
"multithreading","winforms","3.30196083464951","35814","35678","871","4844033"
"login","php","3.30165090766666","6572","373486","1673","4844033"
"console","powershell","3.30088687220885","3840","9554","25","4844033"
"layout","wpf","3.30063384808208","10262","62497","437","4844033"
"oop","reference","3.30015347661105","18195","5405","67","4844033"
"checkbox","foreach","3.30008570354114","5784","4568","18","4844033"
"air","application","3.3000648449695","5246","10073","36","4844033"
"routing","tcp","3.29972249790513","4227","5904","17","4844033"
"iis","session","3.29939488801614","11814","13670","110","4844033"
"pdf","webview","3.2981939903343","11147","4875","37","4844033"
"coldfusion","upload","3.29808388350953","5636","5212","20","4844033"
"dynamic","function","3.29804054560548","9197","17567","110","4844033"
"authentication","jboss","3.29782691197279","12158","5195","43","4844033"
"arrays","null","3.29771966009038","49704","3901","132","4844033"
"amazon-s3","https","3.29638355706488","4134","5332","15","4844033"
"methods","types","3.29597478057841","6877","6625","31","4844033"
"calendar","plugins","3.29549728198162","4056","9060","25","4844033"
"enums","hibernate","3.29546973944521","4577","23444","73","4844033"
"button","jquery-mobile","3.29511097531984","10391","11318","80","4844033"
"application","canvas","3.29420401688","10073","7883","54","4844033"
"button","crash","3.29252287670918","10391","4106","29","4844033"
"combobox","select","3.29087451492041","4939","10729","36","4844033"
"arraylist","class","3.29083940992997","4777","17872","58","4844033"
"asp.net","caching","3.29080613341557","165512","11864","1334","4844033"
"iis","sharepoint","3.29072874063772","11814","13083","105","4844033"
"coldfusion","cookies","3.29006332373878","5636","8882","34","4844033"
"clojure","groovy","3.29005219016888","4959","5938","20","4844033"
"combobox","excel-vba","3.28941514162615","4939","7454","25","4844033"
"index","sorting","3.28936276712362","3786","12447","32","4844033"
"struts2","url-rewriting","3.28906878097262","5251","5329","19","4844033"
"mvc","web-applications","3.28862127354003","12594","11111","95","4844033"
"3d","charts","3.28843536306618","4902","4808","16","4844033"
".htaccess","regex","3.28804041488588","18460","56503","708","4844033"
"encryption","stream","3.28703799097531","8332","4068","23","4844033"
"gui","testing","3.28587809354861","11701","11465","91","4844033"
"arraylist","swing","3.28473219813575","4777","25623","83","4844033"
"deployment","mercurial","3.28439045661899","8142","5072","28","4844033"
"jar","junit","3.28435786630594","5132","5173","18","4844033"
"hibernate","inheritance","3.28376286635179","23444","10508","167","4844033"
"checkbox","knockout.js","3.28298085582472","5784","5102","20","4844033"
"arraylist","struts2","3.28290832249543","4777","5251","17","4844033"
"flash","webview","3.28251968699807","23914","4875","79","4844033"
"io","struct","3.28221741411815","4572","4842","15","4844033"
"devise","internationalization","3.28111063503012","4392","4706","14","4844033"
"dialog","jquery","3.28095041577616","4507","300065","916","4844033"
"internet-explorer","jquery","3.28070290233462","18610","300065","3782","4844033"
"mvc","playframework","3.28022849071667","12594","4104","35","4844033"
"view","zend-framework","3.27981421251789","7149","14668","71","4844033"
"git","ubuntu","3.27923396858152","26012","9938","175","4844033"
"bluetooth","ios4","3.27919653708767","3907","4159","11","4844033"
"joomla","mod-rewrite","3.27807619797238","6788","10667","49","4844033"
"solr","sorting","3.27781911817776","5699","12447","48","4844033"
"map","pointers","3.27599236057853","6141","11076","46","4844033"
"datagrid","extjs","3.27484918416196","6081","9000","37","4844033"
"crash","mono","3.27479530133624","4106","4323","12","4844033"
"drag-and-drop","uiview","3.27460570618465","4455","6973","21","4844033"
"enums","map","3.27446749973681","4577","6141","19","4844033"
"animation","colors","3.2741892261752","10984","5253","39","4844033"
"delegates","static","3.27389296397868","4587","5161","16","4844033"
"graph","recursion","3.27321436921408","6487","6844","30","4844033"
"jar","scala","3.27279948065477","5132","14997","52","4844033"
"compiler","performance","3.27261553333676","6562","30226","134","4844033"
"authentication","java-ee","3.27172587992887","12158","13152","108","4844033"
"codeigniter","mysql","3.27077862308929","18315","158006","1954","4844033"
"dns","service","3.26995840687146","4714","7542","24","4844033"
"php","variables","3.26977713321377","373486","13050","3290","4844033"
"input","jquery","3.2695248518939","6557","300065","1328","4844033"
"ipad","nsstring","3.26872987659208","25622","3933","68","4844033"
"monotouch","xcode4","3.26855732031407","4274","5548","16","4844033"
"html","navigation","3.26847560190919","163002","3846","423","4844033"
"input","string","3.26831266957277","6557","37296","165","4844033"
"dialog","permissions","3.2674703017933","4507","4934","15","4844033"
"iphone-sdk-4.0","memory-leaks","3.26707847342234","7390","6019","30","4844033"
"enums","templates","3.26559286750718","4577","14584","45","4844033"
"navigation","windows-8","3.26494088430814","3846","6558","17","4844033"
"datetime","internationalization","3.26444571943622","11982","4706","38","4844033"
"error-handling","vba","3.26421582602226","5298","13725","49","4844033"
"build","mono","3.26386540622285","5493","4323","16","4844033"
"canvas","matrix","3.26378033780672","7883","5460","29","4844033"
"list","listbox","3.26355952584226","18628","3984","50","4844033"
"compilation","eclipse","3.26255353137658","4722","42448","135","4844033"
"function","lambda","3.2621756931625","17567","4480","53","4844033"
"callback","jquery","3.26157072516895","4316","300065","872","4844033"
"camera","ios5","3.2613289818548","3855","11944","31","4844033"
"asp.net-mvc-3","localization","3.26074973811217","33133","5201","116","4844033"
"bitmap","webview","3.26071251872171","4571","4875","15","4844033"
"formatting","gridview","3.260145780154","3762","9479","24","4844033"
"datatable","join","3.25976792169751","4363","9196","27","4844033"
"image","swing","3.25771778449933","31337","25623","540","4844033"
"deployment","grails","3.25699199608411","8142","10960","60","4844033"
"curl","session","3.25607312706359","8271","13670","76","4844033"
"enums","null","3.2556032729881","4577","3901","12","4844033"
"cakephp","forms","3.25495013310456","13358","28855","259","4844033"
"http","tomcat","3.25428855035049","16499","11999","133","4844033"
"drupal-7","forms","3.25355516396567","3973","28855","77","4844033"
"coldfusion","loops","3.25331587868231","5636","11360","43","4844033"
"count","text","3.25323122160319","4050","8456","23","4844033"
"parameters","reflection","3.25245565321212","5646","8705","33","4844033"
"interface","language-agnostic","3.25190294438203","5916","6043","24","4844033"
"c#-4.0","delegates","3.25119991875958","13967","4587","43","4844033"
"filter","reporting-services","3.25108434257076","4902","6383","21","4844033"
"iphone","safari","3.25064386373505","170500","4606","527","4844033"
"c#","datagrid","3.25057248793688","446009","6081","1820","4844033"
"version-control","visual-studio-2010","3.25047328862788","7699","32906","170","4844033"
"casting","parameters","3.25045795647838","5279","5646","20","4844033"
"applet","internet-explorer","3.25039884886741","4004","18610","50","4844033"
"cuda","ubuntu","3.2502245193818","4499","9938","30","4844033"
"get","json","3.25020665631176","4066","43619","119","4844033"
"api","upload","3.24949484176579","20879","5212","73","4844033"
"serialization","web-services","3.24900921324479","9622","27736","179","4844033"
"excel-vba","for-loop","3.24877665554588","7454","6401","32","4844033"
"cakephp","tree","3.24797130029851","13358","4131","37","4844033"
"navigation","url","3.24775893979674","3846","13961","36","4844033"
"hyperlink","rss","3.24728032070362","4836","4010","13","4844033"
"browser","security","3.24671562530028","8491","20207","115","4844033"
"html5","internet-explorer-8","3.24662762213282","31787","5304","113","4844033"
"ios5","keyboard","3.24617175963084","11944","3873","31","4844033"
"angularjs","backbone.js","3.24542143152773","4319","8294","24","4844033"
"compiler-errors","mfc","3.24505972259752","3989","5239","14","4844033"
"netbeans","web-services","3.24493654029625","8450","27736","157","4844033"
"methods","timer","3.24469843064571","6877","4993","23","4844033"
"maven","scala","3.24405037063825","12645","14997","127","4844033"
"concurrency","core-data","3.24389199978242","6049","10862","44","4844033"
"android-listview","drag-and-drop","3.24351201577758","4358","4455","13","4844033"
"maven-2","version-control","3.24317992830773","4656","7699","24","4844033"
"c++","visual-studio-2008","3.24300605016221","192988","13831","1787","4844033"
"background","swing","3.24277730039959","5072","25623","87","4844033"
"excel","vb6","3.24253094923392","23635","5183","82","4844033"
"deployment","rubygems","3.24178030539144","8142","3854","21","4844033"
"binary","compilation","3.24121168567955","3798","4722","12","4844033"
"architecture","assembly","3.24095227079631","7071","8455","40","4844033"
"get","text","3.24042952471542","4066","8456","23","4844033"
"dictionary","search","3.23999690878041","6147","12161","50","4844033"
"api","rss","3.23997047947209","20879","4010","56","4844033"
"android-ndk","video","3.23943022047342","3926","9522","25","4844033"
"callback","matlab","3.23917719606678","4316","17671","51","4844033"
"stream","text","3.23883639318901","4068","8456","23","4844033"
"iframe","post","3.23866070407079","9679","10508","68","4844033"
"actionscript-3","class","3.23727207345847","25871","17872","309","4844033"
"c#","fluent-nhibernate","3.23649889478517","446009","4094","1220","4844033"
"java-me","user-interface","3.23596115748931","5376","8075","29","4844033"
"compilation","templates","3.23565557678336","4722","14584","46","4844033"
"printing","winforms","3.23558381156178","6588","35678","157","4844033"
"math","recursion","3.23535513275722","12032","6844","55","4844033"
"html5","seo","3.23479449563246","31787","3863","82","4844033"
"hibernate","session","3.23460042433918","23444","13670","214","4844033"
"blackberry","sqlite","3.23431689524015","8021","20166","108","4844033"
"blackberry","networking","3.23425481205039","8021","11577","62","4844033"
"c","file","3.23400512147458","91881","20459","1255","4844033"
"mongodb","ruby","3.23290166785661","15505","70255","727","4844033"
"csv","file-upload","3.23248807606305","8208","8946","49","4844033"
"function","math","3.23140045077418","17567","12032","141","4844033"
"download","safari","3.23096435358142","3906","4606","12","4844033"
"datatable","serialization","3.23083336267215","4363","9622","28","4844033"
"iis","url","3.23062302981023","11814","13961","110","4844033"
"html5","windows-8","3.22998822512686","31787","6558","139","4844033"
"com","exception","3.22942737440553","6060","12871","52","4844033"
"keyboard","uiview","3.22858657099759","3873","6973","18","4844033"
"path","ubuntu","3.22798236483416","4681","9938","31","4844033"
"authentication","curl","3.2274664465527","12158","8271","67","4844033"
"redirect","web","3.22528311476362","10585","6385","45","4844033"
"delphi","multithreading","3.22517346165285","20088","35814","479","4844033"
"datagridview","visual-studio-2010","3.22485539591272","5706","32906","125","4844033"
"redirect","struts2","3.22460064515682","10585","5251","37","4844033"
"numpy","performance","3.22449612816494","5318","30226","107","4844033"
"animation","uitableview","3.2244354168055","10984","14908","109","4844033"
"database-design","performance","3.22431648299157","10736","30226","216","4844033"
"gui","textbox","3.22404286587159","11701","4751","37","4844033"
"date","internationalization","3.22295508170026","12775","4706","40","4844033"
"language-agnostic","parsing","3.22273045772226","6043","16665","67","4844033"
"rest","web-applications","3.2224352318873","13935","11111","103","4844033"
"loops","time","3.22241770913886","11360","6484","49","4844033"
"internet-explorer","svg","3.22218262056235","18610","5170","64","4844033"
"input","script","3.22205811010227","6557","7337","32","4844033"
"architecture","database","3.22161117285026","7071","53161","250","4844033"
"cookies","php","3.22127279871719","8882","373486","2206","4844033"
"email","validation","3.2205900491579","15461","16538","170","4844033"
"facebook-graph-api","upload","3.22042183747643","13564","5212","47","4844033"
"cuda","floating-point","3.22041189168658","4499","4012","12","4844033"
"database","import","3.21997835313048","53161","5122","181","4844033"
"event-handling","flex","3.21991454389065","4410","20468","60","4844033"
"c++","enums","3.21909635658388","192988","4577","587","4844033"
"playframework","rest","3.21866935108772","4104","13935","38","4844033"
"documentation","download","3.21866550146985","3853","3906","10","4844033"
"animation","ipad","3.21866033892487","10984","25622","187","4844033"
"binary","c++","3.21847980589134","3798","192988","487","4844033"
"drag-and-drop","webkit","3.21693795283539","4455","4056","12","4844033"
"arrays","collections","3.21532498557559","49704","7032","232","4844033"
"debugging","gcc","3.2146338143857","17230","9970","114","4844033"
"replace","variables","3.21376855583752","4389","13050","38","4844033"
"php","utf-8","3.21331270957658","373486","6010","1489","4844033"
"testing","tfs","3.21327251254554","11465","5391","41","4844033"
"delete","mysql","3.21221475395852","4667","158006","489","4844033"
"audio","ios","3.21126990200776","10325","139084","952","4844033"
"ant","script","3.211186014704","7196","7337","35","4844033"
"asp.net-mvc-4","file-upload","3.210459524877","7927","8946","47","4844033"
"service","symfony2","3.21003413785757","7542","9604","48","4844033"
"winapi","windows-8","3.20988130907133","15878","6558","69","4844033"
"map","static","3.20961862421811","6141","5161","21","4844033"
"networking","security","3.20952613543032","11577","20207","155","4844033"
"fonts","internet-explorer","3.20927854062058","5353","18610","66","4844033"
"autocomplete","google","3.20927365228823","5284","13140","46","4844033"
"drupal-7","solr","3.20908433205061","3973","5699","15","4844033"
"dom","internet-explorer-8","3.20850919076249","11955","5304","42","4844033"
"enums","groovy","3.20817826741157","4577","5938","18","4844033"
"ide","sdk","3.20802736099747","4636","5537","17","4844033"
"cuda","pointers","3.20790938975966","4499","11076","33","4844033"
"application","xcode4","3.20710759902603","10073","5548","37","4844033"
"entity-framework","sql-server","3.2057480705763","23830","64741","1021","4844033"
"caching","image","3.20518900734368","11864","31337","246","4844033"
"android","background","3.20421351056136","318032","5072","1067","4844033"
"exception-handling","io","3.20413240305647","5952","4572","18","4844033"
"background","uitableview","3.20315879031773","5072","14908","50","4844033"
"gridview","linq-to-sql","3.20211128534921","9479","10533","66","4844033"
"authentication","facebook-graph-api","3.20172237392954","12158","13564","109","4844033"
"constructor","design-patterns","3.20105863553115","5039","12613","42","4844033"
"import","numpy","3.20104434865623","5122","5318","18","4844033"
"generics","oop","3.20101696963305","12226","18195","147","4844033"
"ios","localization","3.20089157686103","139084","5201","478","4844033"
"internet-explorer","printing","3.20031073545864","18610","6588","81","4844033"
"events","input","3.20003253520411","14775","6557","64","4844033"
".net-4.0","asp.net","3.20003201771853","6585","165512","720","4844033"
".net-3.5","iis","3.20002925470764","4869","11814","38","4844033"
"formatting","netbeans","3.20000670045204","3762","8450","21","4844033"
"jsf","session","3.19931385886817","14288","13670","129","4844033"
"insert","performance","3.19914787900193","4759","30226","95","4844033"
"fonts","winforms","3.19580221695042","5353","35678","126","4844033"
"header","website","3.19464445643271","4709","4830","15","4844033"
"vb.net","visual-studio-2012","3.19392419072416","45090","5819","173","4844033"
"ftp","netbeans","3.19227177619981","4669","8450","26","4844033"
"content-management-system","symfony1","3.19203554337676","4003","3791","10","4844033"
"git","open-source","3.19189478968599","26012","4259","73","4844033"
"com","multithreading","3.1916677632749","6060","35814","143","4844033"
"reference","reflection","3.1915695520932","5405","8705","31","4844033"
"collections","performance","3.19062371394501","7032","30226","140","4844033"
"iframe","printing","3.1905995760826","9679","6588","42","4844033"
"knockout.js","templates","3.18996606635497","5102","14584","49","4844033"
"arraylist","reference","3.18937124910703","4777","5405","17","4844033"
"reporting-services","sql","3.18921354731685","6383","127545","536","4844033"
"header","static","3.18907348179448","4709","5161","16","4844033"
"gui","mvc","3.18854212561178","11701","12594","97","4844033"
"bluetooth","iphone-sdk-4.0","3.18766625116503","3907","7390","19","4844033"
"javascript","jquery-ajax","3.18665201633061","359555","13905","3289","4844033"
"charts","data-binding","3.18659267588635","4808","9485","30","4844033"
"null","types","3.18635515808719","3901","6625","17","4844033"
"architecture","entity-framework-4","3.18630830809102","7071","6450","30","4844033"
"hash","string","3.18619181896947","6726","37296","165","4844033"
"build","sdk","3.1853192502938","5493","5537","20","4844033"
"parameters","query","3.18397342533888","5646","28024","104","4844033"
"data","stream","3.18343868708628","7481","4068","20","4844033"
"c","types","3.18313815675855","91881","6625","400","4844033"
"data-binding","vb.net","3.18270101395054","9485","45090","281","4844033"
"checkbox","jquery-mobile","3.18183441436632","5784","11318","43","4844033"
"asynchronous","c++11","3.18177996948659","7367","5993","29","4844033"
"frameworks","plugins","3.18139486996425","5714","9060","34","4844033"
"controller","dependency-injection","3.18104599956499","4181","5099","14","4844033"
"logging","ssis","3.18058403833882","9828","4494","29","4844033"
"file","merge","3.17961592014819","20459","4170","56","4844033"
"codeigniter","login","3.17928679800256","18315","6572","79","4844033"
"filter","view","3.17918883925471","4902","7149","23","4844033"
"groovy","jar","3.17914435133427","5938","5132","20","4844033"
"parsing","scala","3.17863917618007","16665","14997","164","4844033"
"api","application","3.17846659374116","20879","10073","138","4844033"
"c","matrix","3.17676167807914","91881","5460","329","4844033"
"google","web","3.17551022719011","13140","6385","55","4844033"
"checkbox","primefaces","3.17546994813347","5784","5011","19","4844033"
"checkbox","events","3.17423697556478","5784","14775","56","4844033"
"forms","iframe","3.17399774844954","28855","9679","183","4844033"
"com","vb.net","3.1732717440074","6060","45090","179","4844033"
"compilation","visual-studio-2012","3.17325708426128","4722","5819","18","4844033"
"awk","for-loop","3.17026922311994","4058","6401","17","4844033"
"emacs","tabs","3.16992971756145","7590","4832","24","4844033"
"apache","authentication","3.16957342915215","24512","12158","195","4844033"
"deployment","visual-studio-2012","3.16948960471311","8142","5819","31","4844033"
"jpa","maven","3.16913557375286","9912","12645","82","4844033"
"caching","magento","3.16901362124075","11864","15332","119","4844033"
"memory-leaks","vector","3.16898571531959","6019","6095","24","4844033"
"collections","tree","3.16830247808614","7032","4131","19","4844033"
"exception","serialization","3.16821371096825","12871","9622","81","4844033"
"formatting","parsing","3.1678662762608","3762","16665","41","4844033"
"groovy","ide","3.16734942406013","5938","4636","18","4844033"
"printing","windows","3.16724126080943","6588","47359","204","4844033"
"hibernate","jsf","3.16699992947383","23444","14288","219","4844033"
"attributes","data","3.16631505600659","4499","7481","22","4844033"
"hadoop","permissions","3.16591179399712","5892","4934","19","4844033"
"callback","gui","3.16531268091041","4316","11701","33","4844033"
"bluetooth","ios","3.1645711363443","3907","139084","355","4844033"
"curl","google","3.16455068386416","8271","13140","71","4844033"
"f#","visual-studio","3.16398980871064","4585","26713","80","4844033"
"proxy","service","3.16391295771594","4669","7542","23","4844033"
"dynamic","multidimensional-array","3.16334579659577","9197","5661","34","4844033"
"jquery-mobile","jquery-selectors","3.16329435925245","11318","5412","40","4844033"
"open-source","pdf","3.16302879618532","4259","11147","31","4844033"
"codeigniter","orm","3.16256890597015","18315","6774","81","4844033"
"ftp","svn","3.1622536563847","4669","15420","47","4844033"
"canvas","video","3.16215729662999","7883","9522","49","4844033"
"coldfusion","variables","3.16130817486927","5636","13050","48","4844033"
"android-listview","bitmap","3.16120018164277","4358","4571","13","4844033"
".net","nhibernate","3.16083876756573","151063","13655","1346","4844033"
"amazon-s3","caching","3.16049757271656","4134","11864","32","4844033"
"data","dictionary","3.16013386507247","7481","6147","30","4844033"
